Date,Open,High,Low,Close,Adj Close,Volume
2019-11-03,0.031584,0.032202,0.030867,0.031303,0.031303,3582171
2019-11-04,0.031336,0.031975,0.031225,0.031694,0.031694,4071685
2019-11-05,0.031694,0.031933,0.030950,0.031510,0.031510,3972125
2019-11-06,0.031570,0.031757,0.031255,0.031643,0.031643,4881277
2019-11-07,0.031627,0.031857,0.031178,0.031649,0.031649,5012028
2019-11-08,0.031648,0.031720,0.028941,0.030103,0.030103,4478753
2019-11-09,0.030101,0.030770,0.030048,0.030264,0.030264,4120378
2019-11-10,0.030262,0.030991,0.030074,0.030741,0.030741,5000215
2019-11-11,0.030735,0.031018,0.029442,0.029943,0.029943,4791362
2019-11-12,0.029898,0.030468,0.029751,0.029839,0.029839,4585751
2019-11-13,0.029814,0.030288,0.029733,0.029998,0.029998,5413283
2019-11-14,0.030008,0.030061,0.029410,0.029842,0.029842,4661900
2019-11-15,0.029849,0.029930,0.028682,0.028746,0.028746,5059047
2019-11-16,0.028779,0.029473,0.028731,0.029130,0.029130,4700026
2019-11-17,0.029130,0.029884,0.029023,0.029546,0.029546,5364478
2019-11-18,0.029569,0.030540,0.028838,0.029180,0.029180,5455688
2019-11-19,0.029155,0.029358,0.027075,0.027385,0.027385,5108350
2019-11-20,0.027385,0.027871,0.026781,0.027020,0.027020,4915283
2019-11-21,0.027013,0.027278,0.024572,0.025052,0.025052,4674198
2019-11-22,0.025052,0.025334,0.022018,0.023105,0.023105,3940782
2019-11-23,0.023030,0.023693,0.022742,0.023560,0.023560,3930616
2019-11-24,0.023585,0.023592,0.020804,0.020804,0.020804,4571578
2019-11-25,0.020792,0.022128,0.019192,0.021604,0.021604,4288820
2019-11-26,0.021575,0.022692,0.021368,0.022604,0.022604,2689403
2019-11-27,0.022478,0.029526,0.022128,0.024771,0.024771,12599213
2019-11-28,0.024764,0.027757,0.024764,0.025264,0.025264,6295947
2019-11-29,0.025296,0.026752,0.025169,0.026307,0.026307,4281782
2019-11-30,0.026323,0.026972,0.024980,0.025428,0.025428,4234334
2019-12-01,0.025448,0.025450,0.024041,0.024512,0.024512,3181707
2019-12-02,0.024527,0.024872,0.023709,0.023954,0.023954,2560101
2019-12-03,0.023954,0.024516,0.023861,0.024378,0.024378,3242145
2019-12-04,0.024394,0.025029,0.023586,0.023856,0.023856,4721154
2019-12-05,0.023769,0.024786,0.023429,0.024697,0.024697,5376980
2019-12-06,0.024704,0.025335,0.024339,0.025183,0.025183,6096036
2019-12-07,0.025190,0.025600,0.024800,0.025154,0.025154,4031968
2019-12-08,0.025157,0.027985,0.024917,0.026824,0.026824,6143633
2019-12-09,0.026765,0.028590,0.026059,0.026727,0.026727,9849343
2019-12-10,0.026697,0.028367,0.024743,0.027371,0.027371,12746646
2019-12-11,0.027303,0.028349,0.026564,0.027542,0.027542,8403900
2019-12-12,0.027542,0.027815,0.025665,0.025720,0.025720,7068596
2019-12-13,0.025711,0.026309,0.025711,0.026207,0.026207,5445553
2019-12-14,0.026217,0.026431,0.025276,0.025276,0.025276,4864797
2019-12-15,0.025360,0.026614,0.024620,0.026512,0.026512,7363093
2019-12-16,0.026514,0.027689,0.025703,0.026717,0.026717,9747535
2019-12-17,0.026717,0.026734,0.023527,0.025489,0.025489,13087907
2019-12-18,0.025509,0.027616,0.024821,0.026253,0.026253,15245239
2019-12-19,0.026248,0.027576,0.025113,0.027486,0.027486,14998228
2019-12-20,0.027606,0.031506,0.026775,0.029653,0.029653,16795798
2019-12-21,0.029653,0.030397,0.028213,0.029613,0.029613,9816498
2019-12-22,0.029602,0.029734,0.028149,0.028817,0.028817,8912715
2019-12-23,0.028817,0.029948,0.028395,0.028526,0.028526,7521193
2019-12-24,0.028508,0.030469,0.028369,0.030029,0.030029,11963751
2019-12-25,0.030029,0.031086,0.029133,0.030961,0.030961,13098863
2019-12-26,0.030961,0.034430,0.030500,0.033875,0.033875,19342736
2019-12-27,0.033875,0.037119,0.032205,0.034438,0.034438,23669819
2019-12-28,0.034422,0.036035,0.033467,0.034914,0.034914,16880462
2019-12-29,0.034916,0.035509,0.032127,0.033287,0.033287,11337747
2019-12-30,0.033260,0.034154,0.031708,0.031941,0.031941,9977545
2019-12-31,0.031923,0.032401,0.029973,0.030139,0.030139,9102896
2020-01-01,0.030128,0.032049,0.030084,0.031483,0.031483,7518915
2020-01-02,0.031456,0.033232,0.031077,0.032639,0.032639,11059538
2020-01-03,0.032629,0.034119,0.032130,0.032805,0.032805,14245273
2020-01-04,0.032792,0.036019,0.032139,0.035837,0.035837,13379052
2020-01-05,0.035814,0.038167,0.035347,0.036459,0.036459,16724340
2020-01-06,0.036420,0.037416,0.035605,0.036988,0.036988,16522276
2020-01-07,0.037011,0.037792,0.033202,0.033666,0.033666,15344356
2020-01-08,0.033672,0.034669,0.032860,0.034112,0.034112,15354842
2020-01-09,0.034093,0.034861,0.033315,0.033583,0.033583,16188004
2020-01-10,0.033532,0.033723,0.031556,0.031832,0.031832,14248541
2020-01-11,0.031832,0.032348,0.031433,0.031439,0.031439,10239218
2020-01-12,0.031439,0.032969,0.031429,0.032683,0.032683,9814154
2020-01-13,0.032677,0.032726,0.031803,0.031837,0.031837,11015404
2020-01-14,0.031831,0.033087,0.031734,0.032887,0.032887,14024657
2020-01-15,0.032889,0.037149,0.032449,0.035414,0.035414,16470760
2020-01-16,0.035402,0.039126,0.035307,0.036207,0.036207,13723215
2020-01-17,0.036208,0.038686,0.035883,0.038226,0.038226,17552781
2020-01-18,0.038188,0.038471,0.036447,0.037293,0.037293,12123171
2020-01-19,0.037279,0.037647,0.033949,0.035565,0.035565,10133131
2020-01-20,0.035607,0.036656,0.034553,0.034878,0.034878,6413892
2020-01-21,0.034869,0.035327,0.033558,0.034228,0.034228,11909825
2020-01-22,0.034222,0.035074,0.034164,0.034444,0.034444,12842144
2020-01-23,0.034424,0.034940,0.032201,0.033523,0.033523,10656584
2020-01-24,0.033527,0.034383,0.032972,0.033619,0.033619,10450403
2020-01-25,0.033617,0.034057,0.032863,0.033696,0.033696,8579382
2020-01-26,0.033708,0.035622,0.033508,0.035206,0.035206,11712591
2020-01-27,0.035192,0.035492,0.034392,0.035172,0.035172,10666245
2020-01-28,0.035083,0.035715,0.034521,0.035703,0.035703,10038547
2020-01-29,0.035715,0.036493,0.035077,0.036281,0.036281,7621818
2020-01-30,0.036275,0.036853,0.034770,0.036200,0.036200,7959585
2020-01-31,0.036197,0.036197,0.034925,0.035342,0.035342,8138270
2020-02-01,0.035297,0.036075,0.035263,0.036045,0.036045,6717041
2020-02-02,0.036011,0.038333,0.035856,0.037672,0.037672,10577732
2020-02-03,0.037684,0.039356,0.037501,0.039185,0.039185,9186399
2020-02-04,0.039186,0.043419,0.038729,0.042262,0.042262,16226608
2020-02-05,0.042361,0.047745,0.042182,0.043109,0.043109,18538103
2020-02-06,0.043114,0.047725,0.042841,0.047243,0.047243,19742894
2020-02-07,0.047225,0.051849,0.045270,0.050836,0.050836,25539774
2020-02-08,0.050799,0.058726,0.049663,0.056542,0.056542,47862712
2020-02-09,0.056455,0.069109,0.056026,0.064928,0.064928,68828290
2020-02-10,0.064999,0.064999,0.055353,0.060270,0.060270,37716032
2020-02-11,0.060121,0.064500,0.057852,0.064017,0.064017,32357184
2020-02-12,0.064056,0.067686,0.061549,0.062161,0.062161,32167485
2020-02-13,0.062296,0.063203,0.058662,0.060363,0.060363,28406331
2020-02-14,0.060407,0.062349,0.059161,0.061994,0.061994,27045339
2020-02-15,0.061994,0.066888,0.055458,0.057358,0.057358,34561334
2020-02-16,0.057403,0.066355,0.051699,0.057475,0.057475,32123494
2020-02-17,0.057486,0.057486,0.049965,0.055630,0.055630,29005308
2020-02-18,0.055598,0.068791,0.055069,0.065246,0.065246,36713301
2020-02-19,0.065247,0.068150,0.056293,0.057835,0.057835,34537474
2020-02-20,0.057835,0.063145,0.052660,0.054258,0.054258,38420004
2020-02-21,0.054165,0.058486,0.053208,0.054991,0.054991,26319857
2020-02-22,0.054952,0.056327,0.051171,0.051431,0.051431,20725210
2020-02-23,0.051420,0.057962,0.050776,0.057779,0.057779,27645418
2020-02-24,0.057770,0.057906,0.050726,0.051740,0.051740,21793004
2020-02-25,0.051734,0.051849,0.043462,0.043650,0.043650,18035964
2020-02-26,0.043698,0.044350,0.037513,0.038827,0.038827,21126817
2020-02-27,0.038814,0.042784,0.036794,0.041225,0.041225,19724856
2020-02-28,0.041402,0.044202,0.038436,0.039955,0.039955,13229956
2020-02-29,0.039849,0.041071,0.037096,0.037096,0.037096,8488370
2020-03-01,0.037108,0.040034,0.036436,0.037132,0.037132,10542549
2020-03-02,0.037111,0.042861,0.036858,0.041950,0.041950,17065280
2020-03-03,0.041887,0.043341,0.040561,0.043242,0.043242,15434752
2020-03-04,0.043224,0.046086,0.042434,0.045969,0.045969,19784485
2020-03-05,0.046031,0.047956,0.045656,0.047842,0.047842,20527797
2020-03-06,0.048044,0.049099,0.046554,0.049000,0.049000,20348256
2020-03-07,0.049047,0.049076,0.043371,0.044012,0.044012,18205019
2020-03-08,0.044019,0.044062,0.036553,0.036828,0.036828,15525277
2020-03-09,0.036814,0.038114,0.033377,0.034939,0.034939,14990627
2020-03-10,0.034963,0.037092,0.034829,0.036725,0.036725,15767435
2020-03-11,0.036745,0.037189,0.032814,0.035010,0.035010,13341506
2020-03-12,0.035029,0.035184,0.018055,0.018649,0.018649,12823502
2020-03-13,0.018424,0.023403,0.014051,0.023150,0.023150,16399711
2020-03-14,0.023164,0.024496,0.021567,0.023149,0.023149,11031662
2020-03-15,0.023167,0.026416,0.022620,0.025098,0.025098,13135825
2020-03-16,0.025089,0.025127,0.018902,0.022168,0.022168,12006496
2020-03-17,0.022089,0.023309,0.021578,0.022284,0.022284,12429193
2020-03-18,0.022229,0.022606,0.020403,0.021511,0.021511,12140140
2020-03-19,0.021473,0.025775,0.021461,0.024895,0.024895,19461988
2020-03-20,0.024894,0.027719,0.023559,0.024669,0.024669,16943604
2020-03-21,0.024759,0.025856,0.023500,0.024685,0.024685,12540723
2020-03-22,0.024672,0.025604,0.023128,0.023200,0.023200,13066573
2020-03-23,0.023200,0.025231,0.022637,0.025213,0.025213,13587544
2020-03-24,0.025211,0.032391,0.025199,0.026730,0.026730,27599700
2020-03-25,0.026742,0.026767,0.025014,0.025708,0.025708,12038347
2020-03-26,0.025708,0.025817,0.024660,0.025685,0.025685,6204629
2020-03-27,0.025674,0.025812,0.024408,0.024680,0.024680,9136626
2020-03-28,0.024651,0.024651,0.022981,0.024061,0.024061,13617211
2020-03-29,0.024107,0.024344,0.022438,0.022528,0.022528,10723274
2020-03-30,0.022338,0.025848,0.022212,0.024879,0.024879,13237946
2020-03-31,0.024985,0.026390,0.024803,0.026340,0.026340,12892875
2020-04-01,0.026340,0.026445,0.024719,0.026299,0.026299,13342486
2020-04-02,0.026294,0.026886,0.025319,0.026201,0.026201,14487372
2020-04-03,0.026204,0.026428,0.025133,0.025839,0.025839,12501339
2020-04-04,0.025839,0.026816,0.025516,0.026491,0.026491,12000065
2020-04-05,0.026466,0.026823,0.025910,0.026219,0.026219,14506747
2020-04-06,0.026169,0.027943,0.025891,0.027672,0.027672,16253652
2020-04-07,0.027716,0.028751,0.027051,0.027582,0.027582,16383003
2020-04-08,0.027604,0.028807,0.027236,0.028238,0.028238,17245590
2020-04-09,0.028267,0.029821,0.028116,0.029421,0.029421,18156963
2020-04-10,0.029433,0.029494,0.026111,0.026676,0.026676,16929834
2020-04-11,0.026676,0.027351,0.026111,0.026584,0.026584,16965537
2020-04-12,0.026546,0.027550,0.026159,0.026886,0.026886,17880578
2020-04-13,0.026986,0.027061,0.025752,0.026375,0.026375,15799587
2020-04-14,0.026368,0.027527,0.026070,0.027092,0.027092,16588851
2020-04-15,0.027076,0.027737,0.026086,0.026192,0.026192,21730517
2020-04-16,0.026195,0.027881,0.025848,0.027669,0.027669,19281723
2020-04-17,null,null,null,null,null,null
2020-04-18,0.028601,0.030627,0.028283,0.029919,0.029919,28948775
2020-04-19,0.029826,0.030406,0.028848,0.029164,0.029164,22708186
2020-04-20,0.029075,0.029489,0.027155,0.027317,0.027317,19514640
2020-04-21,0.027390,0.027537,0.026823,0.027064,0.027064,12758835
2020-04-22,0.027081,0.028793,0.026939,0.028250,0.028250,22930243
2020-04-23,0.028184,0.028866,0.027657,0.028620,0.028620,16857624
2020-04-24,0.028580,0.029571,0.028261,0.029447,0.029447,14636478
2020-04-25,0.029434,0.030055,0.028948,0.029252,0.029252,16127850
2020-04-26,0.029294,0.030788,0.028977,0.030564,0.030564,16676941
2020-04-27,0.030605,0.032402,0.030195,0.032054,0.032054,20472341
2020-04-28,0.032063,0.034570,0.032062,0.032948,0.032948,23258433
2020-04-29,0.032928,0.034239,0.031594,0.033750,0.033750,24239614
2020-04-30,0.033845,0.034812,0.031097,0.031631,0.031631,24261284
2020-05-01,0.031631,0.034070,0.031631,0.033757,0.033757,25955710
2020-05-02,0.033829,0.039640,0.033610,0.036726,0.036726,35186183
2020-05-03,0.036721,0.037356,0.034290,0.034581,0.034581,16629262
2020-05-04,0.034651,0.035991,0.032538,0.034862,0.034862,18693566
2020-05-05,0.034851,0.036202,0.034500,0.034988,0.034988,20172667
2020-05-06,0.034992,0.036598,0.034910,0.035101,0.035101,21571448
2020-05-07,0.035033,0.037046,0.034380,0.035961,0.035961,25325422
2020-05-08,0.035983,0.042026,0.035959,0.039056,0.039056,33921285
2020-05-09,0.038989,0.039742,0.037175,0.037644,0.037644,24852955
2020-05-10,0.037650,0.037650,0.032292,0.034195,0.034195,16865757
2020-05-11,0.034166,0.035379,0.032624,0.034014,0.034014,28516290
2020-05-12,0.034039,0.037193,0.033908,0.035554,0.035554,31306663
2020-05-13,0.035571,0.036214,0.034611,0.035680,0.035680,30503514
2020-05-14,0.035677,0.037618,0.035146,0.037091,0.037091,31084115
2020-05-15,0.037040,0.038764,0.035800,0.036098,0.036098,28575016
2020-05-16,0.035972,0.036701,0.035734,0.035992,0.035992,22860876
2020-05-17,0.035992,0.036693,0.035806,0.035930,0.035930,24195011
2020-05-18,0.035940,0.037465,0.035683,0.037456,0.037456,25309804
2020-05-19,0.037422,0.037491,0.036234,0.036990,0.036990,20734080
2020-05-20,0.037042,0.039147,0.036396,0.037011,0.037011,24793277
2020-05-21,0.037029,0.039442,0.035140,0.035957,0.035957,31525654
2020-05-22,0.035956,0.040049,0.035800,0.039376,0.039376,27424873
2020-05-23,0.039343,0.041135,0.037613,0.039649,0.039649,21677432
2020-05-24,0.039660,0.041167,0.036265,0.036389,0.036389,18101274
2020-05-25,0.036393,0.041079,0.036088,0.041079,0.041079,22931718
2020-05-26,0.040695,0.043924,0.039497,0.041586,0.041586,25909042
2020-05-27,0.041586,0.042099,0.039429,0.040879,0.040879,20479324
2020-05-28,0.040897,0.041046,0.039272,0.039566,0.039566,19363617
2020-05-29,0.039549,0.040250,0.038743,0.040204,0.040204,15376636
2020-05-30,0.040187,0.041499,0.039433,0.040354,0.040354,18988813
2020-05-31,0.040354,0.041822,0.039688,0.039779,0.039779,19443503
2020-06-01,0.039792,0.041428,0.039672,0.040943,0.040943,17763623
2020-06-02,0.040987,0.041352,0.037626,0.040206,0.040206,19518717
2020-06-03,0.040198,0.041781,0.039840,0.041522,0.041522,17281886
2020-06-04,0.041521,0.042364,0.040342,0.042206,0.042206,19539661
2020-06-05,0.042294,0.042526,0.040946,0.041216,0.041216,19664737
2020-06-06,0.041297,0.041522,0.040709,0.041368,0.041368,12928565
2020-06-07,0.041368,0.041693,0.039949,0.041237,0.041237,13721083
2020-06-08,0.041245,0.041854,0.041021,0.041852,0.041852,12249207
2020-06-09,0.041823,0.041900,0.040627,0.041279,0.041279,13252971
2020-06-10,0.041334,0.043377,0.041044,0.043370,0.043370,15989353
2020-06-11,0.043370,0.046321,0.039874,0.040750,0.040750,21987800
2020-06-12,0.040756,0.042863,0.040142,0.042617,0.042617,15521932
2020-06-13,0.042622,0.043029,0.041426,0.043014,0.043014,14216967
2020-06-14,0.043019,0.043979,0.041159,0.041542,0.041542,14974384
2020-06-15,0.041542,0.041741,0.037176,0.040271,0.040271,14579731
2020-06-16,0.040258,0.041366,0.039456,0.040710,0.040710,13629001
2020-06-17,0.040676,0.041899,0.040076,0.040631,0.040631,13104368
2020-06-18,0.040631,0.042512,0.040604,0.041799,0.041799,14344673
2020-06-19,0.041866,0.042694,0.040323,0.040962,0.040962,15015417
2020-06-20,0.040962,0.042479,0.040962,0.042136,0.042136,14704547
2020-06-21,0.042148,0.044889,0.041973,0.043307,0.043307,18039712
2020-06-22,0.043317,0.046477,0.043267,0.046074,0.046074,18769878
2020-06-23,0.046005,0.046162,0.044505,0.045111,0.045111,13308872
2020-06-24,0.045124,0.045584,0.041678,0.042843,0.042843,10140076
2020-06-25,0.042907,0.043162,0.040344,0.042784,0.042784,11828469
2020-06-26,0.042770,0.042864,0.039776,0.040291,0.040291,14289121
2020-06-27,0.040402,0.040561,0.036880,0.037058,0.037058,10257075
2020-06-28,0.037058,0.038347,0.035501,0.037817,0.037817,11327279
2020-06-29,0.037817,0.037931,0.036134,0.037695,0.037695,10460314
2020-06-30,0.037721,0.038991,0.036972,0.037694,0.037694,9342541
2020-07-01,0.037840,0.039791,0.037776,0.039540,0.039540,10086849
2020-07-02,0.039540,0.040115,0.037905,0.038359,0.038359,6386297
2020-07-03,0.038359,0.038809,0.037838,0.038148,0.038148,8123621
2020-07-04,0.038133,0.039358,0.038126,0.039132,0.039132,10856462
2020-07-05,0.039116,0.039438,0.037608,0.038242,0.038242,11184260
2020-07-06,0.038242,0.039341,0.037775,0.039060,0.039060,11468557
2020-07-07,0.039016,0.041166,0.038395,0.040036,0.040036,11155648
2020-07-08,0.040060,0.042030,0.040041,0.040890,0.040890,10552248
2020-07-09,0.040890,0.041921,0.039902,0.040439,0.040439,13140575
2020-07-10,0.040308,0.040641,0.038668,0.040503,0.040503,12469114
2020-07-11,0.040510,0.041331,0.039914,0.040595,0.040595,10607753
2020-07-12,0.040597,0.041296,0.040270,0.040584,0.040584,11675116
2020-07-13,0.040584,0.042457,0.040527,0.040967,0.040967,14212363
2020-07-14,0.040904,0.040904,0.039435,0.040175,0.040175,10862306
2020-07-15,0.040167,0.040423,0.039354,0.039547,0.039547,11907681
2020-07-16,0.039545,0.039612,0.037723,0.038991,0.038991,9431530
2020-07-17,0.038993,0.039386,0.038489,0.039168,0.039168,8033137
2020-07-18,0.039148,0.039620,0.038589,0.039445,0.039445,8187432
2020-07-19,0.039442,0.041824,0.039406,0.041817,0.041817,12856047
2020-07-20,0.041866,0.042674,0.040719,0.041363,0.041363,14544204
2020-07-21,0.041362,0.052791,0.041264,0.047156,0.047156,62893472
2020-07-22,0.047154,0.049582,0.045230,0.047017,0.047017,24369502
2020-07-23,0.047040,0.049721,0.045244,0.047909,0.047909,21828443
2020-07-24,0.047903,0.049639,0.046053,0.046077,0.046077,16455698
2020-07-25,0.046095,0.047829,0.045472,0.046257,0.046257,17052812
2020-07-26,0.046303,0.047387,0.042751,0.044330,0.044330,18014755
2020-07-27,0.044046,0.044764,0.038652,0.040948,0.040948,24453965
2020-07-28,0.040883,0.044352,0.040461,0.042520,0.042520,23092237
2020-07-29,0.042510,0.051257,0.042429,0.048605,0.048605,38286569
2020-07-30,0.048502,0.048865,0.045429,0.047181,0.047181,17876508
2020-07-31,0.047180,0.047801,0.044558,0.045716,0.045716,15159429
2020-08-01,0.045716,0.046711,0.044670,0.046438,0.046438,15020574
2020-08-02,0.046485,0.046708,0.042759,0.044308,0.044308,16055040
2020-08-03,0.044300,0.046671,0.044177,0.045779,0.045779,16417850
2020-08-04,0.045778,0.046430,0.044790,0.045439,0.045439,10860057
2020-08-05,0.045426,0.055760,0.045413,0.053517,0.053517,25489036
2020-08-06,0.053450,0.063930,0.051594,0.057703,0.057703,37915854
2020-08-07,0.057741,0.075863,0.057668,0.074425,0.074425,59714615
2020-08-08,0.074810,0.104092,0.073238,0.102823,0.102823,114040093
2020-08-09,0.102550,0.131116,0.099720,0.099924,0.099924,188170478
2020-08-10,0.099839,0.112119,0.093514,0.101101,0.101101,112681376
2020-08-11,0.101101,0.102366,0.085460,0.090220,0.090220,65449903
2020-08-12,0.090568,0.101755,0.085396,0.098807,0.098807,70157576
2020-08-13,0.098695,0.104972,0.092864,0.093403,0.093403,48365087
2020-08-14,0.093369,0.103420,0.091877,0.095280,0.095280,37799347
2020-08-15,0.095312,0.101359,0.094951,0.098468,0.098468,32702808
2020-08-16,0.098622,0.099887,0.094346,0.098609,0.098609,28460471
2020-08-17,0.098609,0.099806,0.094692,0.095587,0.095587,30790155
2020-08-18,0.095577,0.095698,0.087017,0.089982,0.089982,26888340
2020-08-19,0.089982,0.091474,0.081087,0.083199,0.083199,21903333
2020-08-20,0.083155,0.091139,0.081488,0.091139,0.091139,19046277
2020-08-21,0.091288,0.094656,0.085439,0.094227,0.094227,30260402
2020-08-22,0.094296,0.111508,0.087296,0.096749,0.096749,65581583
2020-08-23,0.096723,0.097111,0.089707,0.092136,0.092136,28804865
2020-08-24,0.092136,0.096352,0.090744,0.091928,0.091928,31008257
2020-08-25,0.091913,0.093619,0.082780,0.086192,0.086192,44211507
2020-08-26,0.086014,0.087225,0.083957,0.087110,0.087110,44497046
2020-08-27,0.087086,0.094427,0.086239,0.094114,0.094114,85888712
2020-08-28,0.094072,0.113277,0.091689,0.106741,0.106741,118323409
2020-08-29,0.106755,0.121178,0.101784,0.108436,0.108436,125382862
2020-08-30,0.108932,0.111293,0.101957,0.103426,0.103426,84524022
2020-08-31,0.103745,0.106065,0.097254,0.098721,0.098721,68749493
2020-09-01,0.098704,0.101842,0.096548,0.100905,0.100905,67421709
2020-09-02,0.100694,0.104012,0.091389,0.100446,0.100446,60876653
2020-09-03,0.100560,0.101295,0.082528,0.082960,0.082960,51053790
2020-09-04,0.082707,0.090225,0.081716,0.088212,0.088212,52366483
2020-09-05,0.088227,0.089837,0.072696,0.078609,0.078609,56039022
2020-09-06,0.078609,0.081143,0.073036,0.078271,0.078271,37722033
2020-09-07,0.078524,0.080875,0.070490,0.076879,0.076879,25623159
2020-09-08,0.076866,0.077280,0.071293,0.074365,0.074365,12781491
2020-09-09,0.074422,0.078962,0.072047,0.077438,0.077438,10150920
2020-09-10,0.077409,0.082078,0.076999,0.082078,0.082078,9959374
2020-09-11,0.082078,0.086114,0.080111,0.085089,0.085089,13043231
2020-09-12,0.085089,0.085325,0.082202,0.085036,0.085036,9263238
2020-09-13,0.085036,0.085897,0.078987,0.081794,0.081794,10524547
2020-09-14,0.081775,0.083925,0.079662,0.082324,0.082324,9416930
2020-09-15,0.082243,0.083792,0.079453,0.079561,0.079561,6400294
2020-09-16,0.079413,0.080335,0.076838,0.078806,0.078806,5423966
2020-09-17,0.078798,0.081348,0.076876,0.080249,0.080249,6369326
2020-09-18,0.080249,0.083110,0.078754,0.079079,0.079079,6227087
2020-09-19,0.078994,0.081197,0.078862,0.080860,0.080860,5119693
2020-09-20,0.080838,0.080925,0.077719,0.079166,0.079166,5242310
2020-09-21,0.079150,0.079193,0.068561,0.070436,0.070436,8497724
2020-09-22,0.070361,0.072637,0.067299,0.072583,0.072583,7619120
2020-09-23,0.072583,0.079359,0.068897,0.068964,0.068964,15447439
2020-09-24,0.068956,0.075725,0.068338,0.075674,0.075674,9410794
2020-09-25,0.075684,0.077594,0.072086,0.076535,0.076535,10146279
2020-09-26,0.076583,0.082626,0.076518,0.079950,0.079950,8919177
2020-09-27,0.079988,0.081956,0.076024,0.079070,0.079070,7341127
2020-09-28,0.079070,0.081662,0.079070,0.079965,0.079965,6673118
2020-09-29,0.079906,0.091210,0.079642,0.088587,0.088587,21608804
2020-09-30,0.088651,0.088651,0.081820,0.084128,0.084128,9141993
2020-10-01,0.084128,0.086072,0.073434,0.077425,0.077425,17446179
2020-10-02,0.077466,0.077770,0.071893,0.074301,0.074301,9501791
2020-10-03,0.074301,0.075991,0.074301,0.075253,0.075253,3685192
2020-10-04,0.075253,0.075973,0.074450,0.075608,0.075608,3638184
2020-10-05,0.075608,0.077551,0.075079,0.076403,0.076403,4617226
2020-10-06,0.076378,0.076595,0.070020,0.070456,0.070456,7487541
2020-10-07,0.070456,0.071200,0.069197,0.071139,0.071139,3593772
2020-10-08,0.071201,0.074428,0.069682,0.074338,0.074338,4627899
2020-10-09,null,null,null,null,null,null
2020-10-10,0.080137,0.083879,0.078662,0.080145,0.080145,61492277
2020-10-11,0.080214,0.080499,0.077180,0.078339,0.078339,26490357
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,0.077511,0.077927,0.075115,0.075673,0.075673,9133778
2020-10-15,0.075743,0.077805,0.073459,0.074615,0.074615,7979945
2020-10-16,0.074730,0.075153,0.071086,0.071576,0.071576,9676653
2020-10-17,0.071502,0.076300,0.071365,0.073953,0.073953,9451566
2020-10-18,0.073995,0.078657,0.073745,0.076417,0.076417,10901467
2020-10-19,0.076362,0.076379,0.074037,0.074268,0.074268,11107813
2020-10-20,0.074301,0.074379,0.066907,0.071653,0.071653,20017081
2020-10-21,0.071668,0.074606,0.071230,0.074240,0.074240,12649991
2020-10-22,0.074033,0.076449,0.073669,0.075330,0.075330,10423150
2020-10-23,0.075070,0.075146,0.072760,0.073449,0.073449,13004329
2020-10-24,0.073449,0.077139,0.073361,0.074844,0.074844,13370177
2020-10-25,0.074844,0.075728,0.072752,0.073171,0.073171,11584082
2020-10-26,0.073171,0.074617,0.071205,0.073404,0.073404,22408200
2020-10-27,0.073404,0.073533,0.070961,0.072430,0.072430,42206886
2020-10-28,null,null,null,null,null,null
2020-10-29,null,null,null,null,null,null
2020-10-30,null,null,null,null,null,null
2020-10-31,null,null,null,null,null,null
2020-11-01,null,null,null,null,null,null
2020-11-02,null,null,null,null,null,null
2020-11-03,null,null,null,null,null,null
2020-11-04,null,null,null,null,null,null
2020-11-05,null,null,null,null,null,null
2020-11-06,null,null,null,null,null,null
2020-11-07,null,null,null,null,null,null
2020-11-08,null,null,null,null,null,null
2020-11-09,null,null,null,null,null,null
2020-11-10,null,null,null,null,null,null
2020-11-11,null,null,null,null,null,null
2020-11-12,null,null,null,null,null,null
2020-11-13,null,null,null,null,null,null
2020-11-14,null,null,null,null,null,null
2020-11-15,null,null,null,null,null,null
2020-11-16,null,null,null,null,null,null
2020-11-17,null,null,null,null,null,null
2020-11-18,null,null,null,null,null,null
2020-11-19,null,null,null,null,null,null
2020-11-20,null,null,null,null,null,null
2020-11-21,null,null,null,null,null,null
2020-11-22,null,null,null,null,null,null
2020-11-23,null,null,null,null,null,null
2020-11-24,null,null,null,null,null,null
2020-11-25,null,null,null,null,null,null
2020-11-26,null,null,null,null,null,null
2020-11-27,null,null,null,null,null,null
2020-11-28,null,null,null,null,null,null
2020-11-29,null,null,null,null,null,null
2020-11-30,null,null,null,null,null,null
2020-12-01,null,null,null,null,null,null
2020-12-02,null,null,null,null,null,null
2020-12-03,null,null,null,null,null,null
2020-12-04,null,null,null,null,null,null
2020-12-05,null,null,null,null,null,null
2020-12-06,null,null,null,null,null,null
2020-12-07,null,null,null,null,null,null
2020-12-08,null,null,null,null,null,null
2020-12-09,null,null,null,null,null,null
2020-12-10,null,null,null,null,null,null
2020-12-11,null,null,null,null,null,null
2020-12-12,null,null,null,null,null,null
2020-12-13,null,null,null,null,null,null
2020-12-14,null,null,null,null,null,null
2020-12-15,null,null,null,null,null,null
2020-12-16,null,null,null,null,null,null
2020-12-17,null,null,null,null,null,null
2020-12-18,null,null,null,null,null,null
2020-12-19,null,null,null,null,null,null
2020-12-20,null,null,null,null,null,null
2020-12-21,null,null,null,null,null,null
2020-12-22,null,null,null,null,null,null
2020-12-23,null,null,null,null,null,null
