Date,XLM-USD,BCH-USD,ADA-USD,CL=F,LTC-USD,BTC-USD,XRP-USD,MANA-USD,AAPL,BAT-USD,USDT-USD,ETH-USD,FIL-USD,BNT-USD,BNB-USD,ZEC-USD,^GDAXI,XMR-USD,^IXIC,DOGE-USD,DASH-USD,MIOTA-USD,TSLA,TRX-USD,THETA-USD
2018-02-25,0.006022586812252317,-0.012713001873624563,0.06522977650898243,0.0,0.05277864387856068,-0.015116557740698644,-0.011436480644424485,-0.002754015486621353,0.0,0.04993745308981734,-0.00249292010689639,0.005109942027627046,-0.04590452818298596,0.011966808961249464,0.022390288243922862,-0.002633367367269268,0.0,0.026418060419436173,0.0,-0.028779253636938673,-0.005583136324042615,0.022466089717963156,0.0,-0.025556451415866488,-0.09714258561155631
2018-02-26,0.020366524676604048,0.061505886152398936,-0.01656236465687877,0.005664846666638024,0.0022088671583935238,0.07263210580487423,0.014172956278146964,0.05111836194259234,0.01977207977207973,0.024902512117652487,-0.0007787352300218098,0.029006526980046576,0.06433017725871815,0.03166629197408488,0.059456914813942996,0.0332015025375747,0.003464492743380454,0.044782781310327646,0.011457728487962449,0.0320742429176164,0.049994244601768045,0.02870736985863842,0.015253471651556882,0.04728831833111857,0.10132278381081017
2018-02-27,-0.006934025272986033,-0.0031186227098269903,-0.008272865650908123,-0.014082334532936835,-0.01974550774127204,0.034620410279936786,-0.009984752194419522,0.007728990462479768,-0.0032407666089289133,-0.00039661482409436566,0.0009594211859007551,0.010295477449956403,0.027973601843279683,0.007987574883514537,0.07650530380759268,0.011696069934364228,-0.0028984955653497124,0.030424862194321278,-0.012276541742296643,-0.007572172266919086,-0.008728866492806908,0.05666902207661506,-0.017990081444937744,0.02303143479614067,0.1110606676065089
2018-02-28,-0.07771004637468204,-0.03409109046644865,-0.0684129273759001,-0.02174256536240482,-0.06326896736951215,-0.03055299749629148,-0.045098463536031086,-0.060348753113867115,-0.0015135601771399942,-0.06940229690052513,-0.0016161595970096698,-0.02626318890773527,-0.014619154250542277,-0.048736674947328695,-0.020797568457490256,-0.06585636165948006,-0.004393727023107696,-0.055675081510030644,-0.007822318338607692,-0.043395326657129196,-0.05124498752941509,-0.05946096560109426,-0.022593208427397093,0.014485970372797308,0.04425184770998647
2018-03-01,0.016165742282490347,0.0728806865549898,-0.02618201362206929,-0.010545052085416229,0.03378592801624625,0.05319339368539655,0.026270668363212568,0.0997434435575828,-0.017516259095357145,0.1024799609510536,0.001518665976576461,0.019879627428225133,0.019235200624901694,0.04567185517893946,0.006849840010729746,0.047760278503696796,-0.019693803535767773,0.09918904956195362,-0.012711340968107221,0.032735127949484966,0.05689161103976459,0.06092010363419931,-0.035358290095027,0.1268050749711649,0.45258460904784803
2018-03-02,-0.05660538616149058,-0.012957450484451183,-0.035785503799314666,0.0042629610013786845,0.013377830750894049,0.012364203360423653,-0.01960796986471658,-0.03409454193559536,0.006914331428571341,0.0819895556065271,-0.0006897103216649825,-0.017595717483204987,-0.059905748418305205,-0.015806403173925787,-0.02710829043645402,-0.031065827206839813,-0.022740695895599572,0.09774069644796657,0.010766577727192805,-0.11794046661303303,-0.022504297234191006,-0.027111691028264162,0.012661364004231901,0.08393555387229501,-0.07505269425987016
2018-03-03,0.09390922410319047,-0.003764212736031336,0.012272405146096732,0.0,-0.008999957658217261,0.03637788549720811,-0.002571021728429712,0.014875973915610352,0.0,-0.06518700746156447,0.0011403078831284663,0.00043408728017468867,-0.030633042533076082,-0.0036195806666612373,-0.0006748298255222496,-0.00045637421937239075,0.0,0.023862172618350552,0.0,-0.03301714702663261,0.011419238271337173,-0.02742885770497283,0.0,-0.07609496288741568,0.17294869633194865
2018-03-04,0.03358959128189887,0.01471996640879114,0.012389517545926543,0.0,0.01498265275887034,0.0019930384267090595,0.10766200633616951,0.0038429671937525445,0.0,-0.006262624131802563,-0.003255168003836517,0.01102744701176328,-0.013035367285994859,0.008055270681675664,0.012742344317325571,0.05577981475399896,0.0,0.04538542474256069,0.0,0.03791737408036222,0.016315489992369425,0.01648897068687072,0.0,-0.022834130585878354,-0.05854525495935803
2018-03-05,-0.027350592656038453,-0.016329419212534835,-0.010522396247178323,0.021551020408163257,-0.012273177372638333,0.005272501264835805,-0.04591761640511571,-0.0070945649310738546,0.003461778402507054,-0.0035716275848527435,0.0012549969326751675,-0.014992832764705533,0.028787783662795885,-0.020964624569524637,-0.02296073675360699,-0.0425589046384689,0.014870276058418508,0.01158078892166059,0.010035980642500997,-0.05161759360232632,-0.00952151807509094,-0.009005489864864935,-0.00528174966335182,-0.02144306604464352,-0.006658153114387111
2018-03-06,-0.04011010393970971,-0.048886846984914745,-0.041209991196887175,0.00047943103723824265,-0.06901387376800461,-0.06855429543588165,-0.03802607549970394,-0.08171946021471144,-0.0008483655311225524,-0.0991710007376575,0.0016378606096525417,-0.04302883865270335,-0.12280504984987728,-0.04001184084274134,-0.07181840660699268,-0.018985795946451445,0.0019022617708597256,-0.0719335945167614,0.005633806987279444,-0.11651973936374094,-0.058685916450121334,-0.09490555786378596,-0.015449213002826312,-0.06024456986488802,-0.059915132262316706
2018-03-07,-0.026066035139430288,-0.09442472995707896,-0.13343285778866476,-0.023162876139388944,-0.05474027654732461,-0.07554152157842509,-0.05599493762508301,-0.11845032309010894,-0.009282843719929712,-0.11333449610226054,0.0019790104947527976,-0.078486954374689,-0.07709658383056839,-0.1015883682700629,-0.03724273739980699,-0.09586349817121242,0.01085451913633051,-0.020929681437835024,0.0033423905803329212,-0.1271149674620392,-0.11196006789925717,-0.09934262022046059,0.012492382883796171,-0.12186632694845068,-0.16360789598858405
2018-03-08,-0.05215692351634593,-0.047566356012620714,-0.10327522130693423,-0.016843875164550326,-0.05019399990868434,-0.05725317559153731,-0.05205748327039417,-0.07201144842201856,0.010912437867794056,-0.09574407788354145,0.0034215146436837873,-0.064071466749415,-0.13512419006479492,-0.06334785932902687,-0.08018258128497546,-0.08398381133544286,0.009000140284315838,-0.1784206753859472,0.004231685075636316,0.0002485089463220014,-0.038782225226422495,-0.08710965322111652,-0.00962983764113512,-0.05637159659076196,-0.16545816449847162
2018-03-09,-0.0002532554546095245,0.025773699546412843,0.002092512503213184,0.03193616154251755,0.06037582291895904,-0.006116008650458582,0.02894447828134905,-0.025862576369350965,0.017180919697503905,-0.04240500261782054,-0.004225030072272928,0.03451624437815437,0.01978099611444728,0.022663691341145764,0.0003164694047486094,-0.023370883952912647,-0.0007195641135759878,0.033925872147206215,0.01788647749542438,0.030062111801242297,0.011508300429546647,-0.0018109458434140135,-0.005864509267699658,0.015264241592312988,0.21064923264761415
2018-03-10,-0.061559871608643624,-0.05725293420455224,-0.05550680221595172,0.0,-0.05041462242698869,-0.05050037909811189,-0.06252816968535857,-0.06326131090487241,0.0,0.005036250996276914,0.0035241499111475783,-0.057655477555043966,-0.07568812882125964,-0.0597874301586242,-0.07715681451016287,-0.07216664785156268,0.0,-0.10776490135395034,0.0,-0.04172696575012069,-0.030330379464849067,-0.06190616193269416,0.0,-0.05551499418620376,-0.03840538496267931
2018-03-11,0.03948595815636535,0.1384192259589978,0.0649202136530187,0.0,0.06309502124251742,0.0803778347620121,0.0433013191870224,0.09178631783995761,0.0,0.04533282252657789,-0.0013430296759816551,0.05306377033301324,0.12459802170029177,0.04720177253050806,0.07830378301436713,0.07345408190440761,0.0,0.09845398612407252,0.0,0.0596526554241128,0.09797690734981801,0.06210824033022466,0.0,0.10845167201099404,0.12012268367490053
2018-03-12,-0.040931308901211994,-0.08198783708317114,0.0010022461051104603,-0.010960670358467595,-0.056693473567545616,-0.03899407019190693,-0.036184820038454135,0.05847669912089981,0.009667763299650245,-0.0408307617881829,-0.0014843002868982769,-0.032499278149653255,-0.09035817795756407,-0.037735422857601786,-0.028179314780027,-0.05816292499874187,0.005808035991222482,-0.0812074862292066,0.003638467939986567,-0.04228028503562953,-0.0573632599269428,-0.03662600309474984,0.056056470827290594,-0.06674243206942876,-0.09244470574145747
2018-03-13,-0.005387897794457919,0.012128072110461519,-0.0031110038351167546,-0.01059325276086609,-0.013757173617508722,-0.0011157386182317763,-0.014152709949965425,0.0336008751855863,-0.009630200308166414,-0.057501041200991865,-0.0025011223624482604,-0.012865917738990595,-0.0913172377366207,-0.01942112223100334,0.2582236944399181,-0.025095506381939803,-0.015892509463317217,-0.04376654305070349,-0.010188033687706155,-0.017857142857142905,-0.027785899582396856,-0.020424934257709748,-0.010621994035859617,-0.01123657699546099,-0.02209732660736452
2018-03-14,-0.1430220577339908,-0.1076689998191771,-0.10520746460053987,0.004117937804611005,-0.08351822238361395,-0.10060415105588716,-0.11119130922578013,-0.12843580909591645,-0.008501394676890706,-0.10345079215788022,0.0029074564706659256,-0.11078896325633913,0.017044335899046636,-0.1132647605672017,-0.11428246599177472,-0.11844242755929779,0.001367311971799845,-0.13104469708835031,-0.0018905190436946384,-0.11010101010101014,-0.12539571557638796,-0.1422415765470325,-0.04449450295427704,-0.13071712478307118,-0.09489489857881539
2018-03-15,-0.03230540956777339,-0.006141334162036882,-0.0694170232809852,0.0037729659411576133,0.020949590889561165,0.0037547154788959425,-0.0066006365561004365,0.06917062169295773,0.0011767988976283394,-0.11399050418268142,-0.0014659685863874783,-0.004862516172627784,-0.05256219983222865,-0.013816521632185275,0.015611867564216064,-0.03069190841647418,0.008810395868711574,-0.010433257658501227,-0.0020101649743559102,0.0034052213393871433,-0.018807985609459288,-0.02904748779685451,-0.0031533082174515226,-0.030171303451828946,-0.0037204700397120982
2018-03-16,-0.04431239741538717,0.035393931023737,-0.036783354603169505,0.018793937224937718,0.0059218306126342934,0.004516309805280505,-0.01148624132149867,0.12547374277071444,-0.0035263813501877905,0.009120092272673741,-0.002725511345477716,-0.01576629589817713,-0.09285165257494243,-0.014466348098782444,0.0013451909423807251,-0.025679922618696893,0.003565695645499245,0.011213664292660352,3.3414685912669384e-05,-0.007352941176470562,0.01742306265341398,0.008314713746749414,-0.013052917089085403,0.0,-0.000999911572446055
2018-03-17,-0.10113439221534759,-0.027896627810885977,-0.13481255380762303,0.0,-0.07543670732130614,-0.050545940835232894,-0.07457853349969534,-0.12565520508305272,0.0,-0.03825962938986882,0.0030734534340259856,-0.08125275933816412,-0.009092001141192463,-0.07688414139200694,-0.013563347572031148,-0.06871356200820722,0.0,-0.0824745541442462,0.0,-0.060113960113960196,-0.08987720002176891,0.03779787852368499,0.0,-0.05846807662937015,-0.03369057508204765
2018-03-18,0.06647285603030029,-0.012280753836677816,0.008994397885799366,0.0,0.007223758038181094,0.03875261587065326,0.03279893894546726,-0.04089276249926377,0.0,-0.005027266082255788,0.0014576386254268048,-0.025570816193390966,-0.11257510436950213,-0.03169216572605438,-0.003993217427295415,0.10838928526562785,0.0,0.05921795109622763,0.0,-0.03304031524704443,0.017731367531840903,0.07285121724976795,0.0,0.009274278863107499,-0.013324595893403068
2018-03-19,0.13495076494627467,0.06029111420551958,0.26571675578751885,-0.004491482194417751,0.04587401359496046,0.04948766470000665,0.13707673461581082,0.07692213230508504,-0.015279181771055361,0.07881315173328685,-0.013172428918929668,0.03356954055786687,-0.03541637444732426,0.03556075782844226,0.00456777090768945,0.033705562630141905,-0.013927876967066433,0.03405951895091941,-0.018410876744269222,0.0783699059561127,0.03850338803667119,0.08473152309562093,-0.024241404585719883,0.13077809999650603,0.04765509508880417
2018-03-20,0.0709039028718037,0.06479001460525313,0.03692928843195986,0.02159202349996736,0.04762881865223001,0.03276917997917317,-0.05242697709189936,0.027743252334743618,-0.00034227038580103564,0.03668448307114969,0.00703629881590162,0.0008064559397551463,0.07234730753959728,0.011069766201203146,0.018702864755347104,0.026205619175286188,0.007392191423680972,0.03212579592767062,0.0027313337201491095,0.06133720930232567,0.04776914342838867,0.07963184371404708,-0.0095994543436837,0.17760474601408993,0.05241308793456034
2018-03-21,-0.049752209219011245,-0.024237144158533175,0.04021527516870216,0.027917917100381162,0.0013920458165228577,0.0017737813089899745,-0.022744178707481577,0.03955397758792856,-0.02265464454109467,-0.01632743718307994,0.002419665500305035,0.008178771657280537,0.06789787902407052,0.02259626165758677,0.08962736316072695,0.0032016370192200494,0.00014790478425963371,-0.022812516481404477,-0.0025813405895143138,0.002191180498493539,0.01313197499528096,-0.04496541925238717,0.019256142018094557,-0.026395885810243547,0.000880891773377579
2018-03-22,-0.044864041219623174,-0.021220119057318576,-0.045537058666253905,-0.013349624469836563,-0.0318245565645533,-0.022488995737674822,-0.04457633667020344,-0.0626821068360105,-0.01412971298815402,-0.002536607863484419,-0.00026219822185569175,-0.03921793523617956,-0.027881020368051734,-0.032481102138747664,0.008445201362452526,-0.04155448302321463,-0.01698495073655637,-0.02709101145922188,-0.024316243749622823,-0.035802131729980924,-0.05326943626602432,-0.03270104506239013,-0.023473288471866804,0.02204495229881953,-0.03987704254974922
2018-03-23,-0.02904873114813422,0.007819887736873365,-0.06989350357035784,0.02457222280378435,0.025416711937595426,0.01731694039476861,-0.029527282823055057,0.02183963016100754,-0.02315667050486614,0.0203926328362809,-0.00875591351996341,-0.00015380153492339232,-0.030759305030532036,0.016235800757292917,0.16602922623009442,0.0305101678119708,-0.017666867212612347,0.005664923888606843,-0.024280454788917605,0.009070294784580435,0.039123676956063,0.00768262249598517,-0.024458120349401424,0.08472207573040813,0.02057116666554326
2018-03-24,-0.0030701215768144108,-0.03641938559286628,-0.00030645834544196227,0.0,-0.04886436407321382,-0.023818586517579066,-0.0029680926156842036,0.023724091820815696,0.0,0.01492037119202494,0.0190510333405709,-0.02442462651599009,-0.04074397869926771,-0.02357266790647028,0.1151427889858232,-0.05268115343425539,0.0,-0.022237749366169957,0.0,0.008426966292134797,-0.006660299633089117,-0.008095409109953988,0.0,0.21010282713858563,-0.039375227025063575
2018-03-25,0.019242041950200184,-0.015704932520620996,-0.02429162636561122,0.0,0.002837813510617737,-0.019882032283102036,0.0009512448051898215,0.02296748631203105,0.0,-0.018747180481724746,-0.00932910514319707,-0.004087916916706846,-0.032745007250741365,-0.008223043332213686,-0.023378230741609496,-0.01633145799600544,0.0,0.012555063335969452,0.0,-0.0236768802228412,-0.03019954293998517,-0.0032434715705944583,0.0,-0.08977501004419453,-0.009528851244044456
2018-03-26,-0.04622174434886972,-0.0492596694229378,-0.09099970206657448,-0.005009016621539852,-0.06785816821168889,-0.03370848501227486,-0.06607517039922106,-0.0842209429766223,0.04747180677890617,0.02791627959883969,0.003725169703286735,-0.06549084537930738,6.56786243864449e-05,-0.07931868370070305,-0.05645735385000494,-0.05853526880625315,-0.008333099808370603,-0.06898063218629302,0.032586997461883094,-0.06162624821683316,-0.050803119681498754,-0.06424809298946599,0.008755057517328746,-0.02059102646156552,-0.08254492701312588
